date, MSFT, AAPL, AMZN, GOOG, BRK-A, FB, BABA, JNJ, JPM, XOM, V, WMT, BAC, RDS-A, UNH, PFE, PG, BA, CVX, WFC, MA, VZ, INTC, T, CHL, CSCO, KO, HD, NVS, MRK, TM, PTR, TSM, ORCL, CMCSA, HSBC, DIS, PEP, NFLX, C, BUD, UL, TOT, UN, BP, MCD, NKE, ABT, LLY, ADBE, PM, SAP, IBM, ABBV, BBL, BHP, CRM, MDT, UNP, DWDP, AMGN, MMM, AVGO, HON, RY, PYPL, SNY, UTX, ACN, TD, SNP, GSK, TXN, TMO, ITUB, PBR, RIO, AZN, DEO, NVO, UPS, FOX, FOXA, MO, COST, NVDA, LFC, AXP, NEE, SBUX, BKNG, GILD, GE
3/14/2017,62.041611,134.773285,852.530029,845.619995,261900,139.320007,104.25,121.360184,86.740562,74.770309,88.345932,67.834717,24.550762,45.160877,164.939514,31.834898,85.237831,171.142136,99.37439,55.392746,109.120079,44.951611,33.399647,37.660213,49.860779,31.997356,39.593571,141.52301,72.445099,60.874199,105.146355,68.520752,29.158474,41.446404,35.987797,36.52076,108.864723,103.654732,143.190002,59.001686,99.84024,45.915974,44.379669,45.769234,29.681499,122.406609,56.068222,43.074211,80.397697,121.440002,101.106979,92.071213,161.239639,60.849117,27.366638,32.286697,83.510002,78.937584,100.48864,60.581623,170.072067,181.084839,213.129196,115.533737,65.334343,42.099998,40.158173,106.843483,119.308388,45.273529,65.098083,37.481239,76.98999,157.48558,7.828131,8.952267,37.358788,28.685827,108.602417,31.881626,101.130211,29.447855,30.044699,69.565849,155.335724,101.230476,14.649435,77.31488,124.622421,52.036755,1769,64.318176,27.590609
3/15/2017,62.369106,136.198685,852.969971,847.200012,261787,139.720001,103.690002,123.184639,86.949089,75.702751,88.71096,67.700424,24.41502,46.162487,167.593201,32.216312,85.612495,171.122986,100.781326,55.345615,110.631126,45.661938,33.323692,38.10759,50.424126,32.109901,39.735073,142.282715,72.937332,61.348297,106.225121,69.714226,29.812462,41.698235,36.314869,36.87925,108.438225,105.332718,145.25,58.425503,101.143639,46.57246,45.375031,46.379486,29.992252,122.483223,56.440189,43.574169,81.74939,122.110001,102.613045,93.374016,161.322235,61.664516,28.756075,33.903263,83.480003,79.683739,101.653633,61.304649,172.413727,181.912598,214.630157,116.691742,65.778053,42.389999,40.673607,108.037743,120.165329,45.558506,66.219864,37.723751,77.68309,160.180984,8.036459,9.279064,39.671261,28.600618,109.409225,31.9856,101.991653,29.841545,30.261272,69.870567,156.55777,101.996338,14.869511,76.868584,125.89183,52.29565,1767.97998,64.982529,27.796091
3/16/2017,62.263157,136.421692,853.419983,848.780029,260919,139.990005,105.629997,122.707031,86.863785,75.767372,88.829338,67.566139,24.4538,46.463852,167.124908,32.030262,85.649971,170.625046,99.837212,55.920658,111.273056,45.570873,33.361671,37.973373,51.310707,32.100521,39.857712,143.032852,73.033844,60.855236,106.225121,70.642494,30.279596,44.294079,36.247524,37.112263,108.283119,105.361145,144.389999,58.723202,103.201141,46.900692,45.557842,46.792587,30.205341,122.579018,56.381454,43.247272,80.902191,122.349998,102.868614,94.637932,162.634369,61.062233,28.756075,33.858608,83.519997,78.27755,101.528473,60.752865,170.062607,181.065826,212.196716,116.131119,66.049706,42.400002,41.023373,107.330719,119.491318,45.696392,67.080765,37.957279,77.578651,157.167328,7.916512,9.100811,39.551487,28.894106,110.360115,32.306965,102.048454,29.72344,30.280962,69.528923,157.046616,103.249527,15.33837,77.392487,123.982918,52.544949,1773.97998,65.048958,27.786747
3/17/2017,62.484695,135.74295,852.309998,852.119995,258952,139.839996,105.610001,122.324928,85.953827,75.702751,89.026657,67.038567,24.10474,46.712036,165.563904,31.927927,85.237831,172.453979,99.670609,55.307907,111.431076,45.889614,33.485088,38.125484,52.021816,32.100521,39.650173,143.869537,72.91803,60.589745,105.258926,70.879295,30.447763,44.226284,36.035892,36.664162,108.331596,105.59816,145.110001,57.974152,104.039047,46.816292,45.667538,46.708088,30.436186,123.211159,56.577225,43.449181,79.921753,127.010002,103.142441,94.657379,161.175415,60.867657,28.993511,34.099751,83.029999,78.660179,102.048401,60.9146,159.204132,183.016235,211.070633,116.866348,65.732765,43.080002,40.774857,108.391235,120.569733,45.503342,66.663361,37.966263,78.043846,157.03801,7.727124,8.823528,39.64362,29.05505,111.50309,32.155731,102.379784,29.792334,30.340025,69.399658,157.751663,105.497337,15.347939,76.887993,124.297882,53.484615,1772.630005,65.542473,27.908173
3/20/2017,62.542484,137.168365,856.969971,848.400024,258000,139.940002,107.25,122.334496,85.3377,75.702751,87.980911,67.124901,23.6975,46.45499,163.905334,31.983746,85.443893,171.774109,99.652092,54.327503,111.016296,45.753014,33.636993,37.955479,54.044323,32.147408,39.791679,142.138489,73.043503,60.78886,105.061943,71.68441,30.69067,43.809784,36.055138,36.440105,109.252449,105.370628,145.830002,57.225109,104.225235,47.078884,45.283623,47.055466,30.356279,123.345245,57.438606,43.247272,80.01693,126.309998,104.064346,95.386559,161.221298,60.969582,29.116627,34.340897,82.900002,77.885345,101.172234,61.361729,159.799011,183.634674,211.12793,116.259789,65.289078,43.16,40.968143,108.44857,119.770554,45.163227,67.489471,38.011173,77.464706,155.894226,7.884949,9.081006,39.855518,29.06452,111.618347,32.354225,101.404739,29.615173,30.152985,69.787468,157.403839,108.859077,15.52974,76.499916,123.973396,53.513386,1765.439941,65.210304,27.777412
3/21/2017,61.848965,135.597504,843.200012,830.460022,253651,138.509995,105.089996,121.551224,82.835289,75.545799,86.875954,67.048172,22.320639,46.738632,163.612656,31.862799,85.41581,168.489746,100.003822,52.649506,109.337364,45.680157,33.266731,37.651264,53.250095,31.772301,40.093559,140.994064,71.798439,60.599224,104.489716,70.651962,30.344994,43.432034,35.660717,36.42218,108.321899,105.958389,142.419998,55.736622,103.824913,46.928833,45.493862,46.839527,30.400675,123.09623,56.782776,43.074211,79.702805,125.07,104.543343,94.317093,159.551285,60.552608,27.947037,33.010136,81.550003,77.598366,99.795395,60.010815,157.542313,182.797409,206.1465,115.487778,64.700462,42.639999,40.830082,107.158768,120.011276,44.64843,66.976418,38.011173,75.717751,154.700699,7.695558,8.724499,37.782589,28.752098,112.031357,31.834368,100.827278,29.615173,30.084074,70.110649,156.783432,105.338196,15.223547,75.219246,125.844124,53.254494,1747.140015,64.289696,27.45051
3/22/2017,62.638809,137.129562,848.059998,829.590027,253880,139.589996,106.089996,120.60556,82.96801,75.481171,87.329773,67.383888,22.243073,46.579086,162.958969,32.067467,85.22847,169.466431,100.327789,52.159306,110.068184,45.270348,33.580029,37.266518,53.785736,31.978609,39.980354,141.715332,71.605408,60.210461,103.964417,70.642494,30.541189,43.383602,35.631855,36.296715,108.641777,106.195396,142.649994,55.477337,103.284943,47.031994,45.557842,47.064857,30.178707,123.651741,52.779305,43.083828,80.302505,126.209999,104.09198,94.939323,160.377121,60.710129,28.008595,33.108379,81.879997,77.8965,100.190155,59.734928,158.108841,182.883072,207.482498,115.340721,64.709511,43.189999,41.11541,106.939011,121.782944,44.666821,68.01123,37.975243,76.610222,154.491852,7.701869,9.021587,38.289307,29.329599,111.772034,32.042313,100.836746,29.939964,30.48769,69.316544,157.62944,107.486534,15.022608,75.35508,126.378601,53.590096,1751.98999,64.375122,27.581272
3/23/2017,62.484695,136.644714,847.380005,817.580017,254702,139.529999,108.25,120.261673,82.835289,75.573502,87.665215,67.009804,22.369122,46.49931,161.261368,31.900015,85.022392,169.734528,99.846466,52.083889,110.216324,45.206604,33.485088,37.266518,52.077225,31.847315,39.782246,142.321213,71.837044,60.001862,103.664238,70.689857,30.419737,43.538574,35.805019,36.341526,108.796875,105.967873,141.839996,55.74622,103.322174,46.900692,45.484718,47.008526,30.240858,123.555962,54.198631,43.045357,80.359612,126.870003,104.045914,95.153221,160.413834,60.830589,27.797541,32.885098,81.519997,77.761848,100.007233,60.724323,156.777496,182.806915,206.94812,115.359123,65.569778,43.139999,40.968143,106.853027,116.275368,45.043713,68.48082,38.002193,76.591232,153.815506,7.626115,8.96217,38.077408,29.632553,111.637558,31.958775,100.013161,30.264759,30.842083,68.347023,156.896225,106.511826,14.974765,75.520004,126.073166,53.551739,1748.329956,64.052437,27.665331
3/24/2017,62.590652,136.37323,845.609985,814.429993,252301,140.339996,108.040001,119.860489,82.740509,74.991882,87.990768,66.770004,22.417603,46.14476,160.978439,31.630228,84.83506,168.355698,99.957535,52.630653,110.591621,45.243027,33.380657,37.293369,51.717052,31.959852,39.735073,142.051926,71.779137,59.907043,104.461586,70.585663,30.653303,43.247997,35.958931,36.350483,108.699944,106.290199,142.020004,55.765438,103.210457,47.050747,45.457294,47.186905,29.992252,123.881607,55.16769,43.006908,80.131172,127.699997,102.977356,95.172661,159.505386,60.802795,27.472166,32.608223,81.610001,77.8965,100.093887,60.010815,156.494247,182.20752,208.96167,114.669823,65.325279,43.130001,41.078594,106.814812,114.56147,44.749554,68.863449,38.002193,76.515274,153.208786,7.733437,8.972074,37.625965,29.642019,111.829651,32.334763,99.44519,30.392706,31.029123,67.562172,156.068954,106.889778,14.93649,75.869278,126.750847,54.47224,1753.109985,64.071419,27.758732
3/27/2017,62.706234,136.605957,846.820007,819.51001,250881,140.320007,108.080002,120.166161,82.693123,75.010345,87.75399,66.81797,22.330338,46.330898,160.588211,31.797684,84.760124,168.62381,98.374741,52.215866,110.552116,44.751255,33.599018,37.123367,51.403057,31.87546,39.923756,141.244064,72.483704,59.916515,104.80867,70.415161,30.989637,43.432034,35.6992,36.466988,108.932579,106.015274,144.059998,56.01511,103.685265,47.172668,45.676682,47.506115,29.965612,124.025291,54.746788,42.978065,80.188271,128.25,103.520844,94.647652,159.450333,61.247555,26.935738,32.000896,81.610001,77.925346,100.151642,60.905075,155.710526,181.179993,209.03801,114.421677,65.551666,43.080002,41.768913,106.843483,114.956238,44.767941,70.341759,38.343498,76.458298,153.755844,7.752375,9.071103,37.063976,30.105917,112.069771,32.951759,99.189575,30.756868,31.403206,67.589867,156.191162,107.665565,14.792963,75.287163,125.128281,54.874947,1772,64.061928,27.49721
3/28/2017,62.889248,139.437347,856,820.919983,252520,141.759995,107.800003,120.032417,83.982208,75.555023,87.921715,67.451035,22.766665,46.84499,161.319931,31.779079,85.013031,169.830276,99.198532,52.753204,111.075554,44.896965,33.798389,37.185993,51.227589,31.903589,40.027523,141.561462,72.223114,60.05875,105.446541,70.80352,31.157803,43.286736,35.679962,36.789623,109.582031,106.603027,145.169998,57.061855,103.834221,47.060127,45.841213,47.412231,30.116554,123.986977,55.422188,42.978065,80.673752,128.690002,103.907745,95.756012,160.129349,61.136372,27.436991,32.626087,82.139999,77.646446,101.576607,61.837395,155.521713,181.712799,210.851166,115.138542,66.185539,43.150002,41.741302,107.712898,116.843452,45.264343,70.959167,38.092007,76.534271,153.805542,7.708187,9.219646,37.644394,29.660954,111.848869,32.884277,100.524368,31.317873,31.934793,67.580643,156.773987,107.108582,14.907785,76.296165,125.280983,54.990017,1788.449951,63.682304,27.665331
3/29/2017,63.062626,139.74765,874.320007,831.409973,249761,142.649994,109.510002,119.325562,83.669418,75.721214,87.980911,67.853897,22.640614,47.18182,159.456482,31.937233,84.863167,170.088852,100.031593,52.47982,110.670631,44.742149,33.769913,37.08757,51.024414,31.641005,40.018082,141.407578,72.242416,60.343208,105.261795,70.718269,30.765413,43.122082,35.805019,36.61935,109.077965,106.584076,146.470001,57.033043,103.648033,46.94759,45.795506,47.262016,30.569368,123.402733,55.480915,42.949211,80.378654,129.580002,104.460449,95.678238,159.606354,60.941776,27.815128,32.947617,82.379997,78.03112,101.653633,61.722416,153.96373,181.417831,211.194733,115.156929,66.683586,43.240002,41.667671,107.063217,116.48719,45.595268,71.559196,38.379425,76.420326,153.149124,7.884949,9.56625,37.662819,29.623087,111.925705,32.961403,100.372887,31.012764,31.609936,67.368256,157.39444,106.760468,14.840806,75.917793,124.603325,55.172195,1785.050049,63.834164,27.721373
3/30/2017,63.293816,139.563416,876.340027,831.5,251800,142.410004,108.849998,119.077217,84.389809,77.272186,87.813194,68.669212,23.144817,46.977951,160.968719,31.955828,84.48848,170.42395,99.763153,53.017155,111.273056,44.678402,33.940804,37.364941,50.941299,31.641005,40.187893,141.32106,72.155548,60.163052,105.080399,69.771072,30.89621,43.277054,36.083992,36.789623,109.708031,106.347076,148.059998,58.108593,102.651855,46.544323,45.758945,46.811363,30.649273,123.862473,54.854458,42.833839,80.683266,129.610001,104.570969,95.192116,159.532928,60.65453,27.885477,32.956547,82.559998,77.886871,102.963058,61.492474,155.210129,181.988708,209.982742,115.258011,66.448151,43.540001,41.281086,107.435829,116.044273,45.650425,71.672241,38.154881,76.94252,153.079514,7.676618,9.487026,37.84708,29.509478,111.522301,32.575775,100.969284,31.17024,31.856041,66.528015,157.826874,108.809364,14.773826,76.84919,122.293556,55.766682,1789.199951,64.090393,27.898832
3/31/2017,63.438282,139.301605,886.539978,829.559998,249850,142.050003,107.830002,118.972145,83.261826,75.71199,87.675087,69.139221,22.873323,46.738632,160.012589,31.825596,84.160652,169.351501,99.383659,52.470394,111.075554,44.396088,34.244602,37.17704,51.005947,31.697271,40.036957,141.205643,71.682617,60.248394,103.705551,69.382713,30.68133,43.209251,36.160946,36.583496,109.911591,106.043716,147.809998,57.44598,102.186363,46.272354,46.088017,46.642365,30.649273,124.140221,54.551022,42.699234,80.064522,130.130005,103.999863,95.444893,159.789825,60.376564,27.393019,32.438526,82.489998,77.473343,101.980995,60.879269,154.917389,182.036285,208.952118,114.761742,66.02256,43.02,41.649261,107.206535,115.428032,46.045708,70.880905,37.867462,76.486786,152.771179,7.619802,9.595958,37.478561,29.481077,111.013245,33.048168,101.575127,31.278505,31.885574,65.946289,157.63887,108.341896,14.668571,76.752159,122.522621,55.987217,1779.969971,64.460526,27.833448
4/3/2017,63.139694,139.340393,891.51001,838.549988,250600,142.279999,108.089996,119.105873,82.958519,75.767372,88.158493,68.899414,22.873323,46.410675,161.554047,31.853502,84.001411,169.150436,99.78167,52.310135,110.848396,44.787682,34.330048,37.194939,51.236824,31.490961,40.008652,141.003662,71.80809,60.182026,103.610062,69.420609,30.728043,43.209251,36.284122,36.350483,109.727425,106.043716,146.919998,57.311535,103.098732,46.159813,46.152004,46.586037,30.542732,124.140221,54.384617,42.75692,80.388176,129.589996,104.009087,95.48378,160.120178,60.256104,27.419403,32.545708,82.309998,77.925346,101.576607,60.419376,154.747421,181.455933,208.799438,114.26545,65.488281,42.630001,41.548012,106.939011,113.271233,45.972164,71.063522,37.750698,76.296906,153.745865,7.788519,9.655376,37.285091,29.481077,110.725098,33.125294,100.723137,31.071819,31.649315,66.130966,156.708206,107.794868,14.735551,76.247665,122.856682,56.03516,1773.98999,63.682304,27.908173
4/4/2017,63.31308,140.37793,906.830017,834.570007,250550,141.729996,107.519997,119.096313,83.234978,76.044334,87.586288,69.072083,22.727877,46.84499,160.949188,31.946527,84.216858,171.113419,100.577698,52.036755,110.700249,44.906075,34.443974,37.302311,51.541588,31.604473,40.263367,140.734375,72.165199,60.371651,103.123146,69.969978,30.700016,43.189884,36.50631,36.296715,109.572327,106.252274,145.5,57.311535,103.201141,46.159813,46.691311,46.679924,30.889,123.833717,53.87561,42.4781,81.949295,130.039993,104.506493,95.736565,160.138535,60.330231,27.832714,32.920822,82.970001,77.531052,103.213394,60.553505,155.191223,180.951645,208.952118,114.127594,65.470177,42.720001,41.870163,107.951752,113.65638,46.119244,71.472229,37.759678,76.52478,151.895935,7.883268,9.853436,37.801014,29.613619,110.513786,34.754566,100.940872,30.717497,31.255543,66.435677,157.225235,100.235886,14.773826,75.927505,123.639313,55.920094,1767.380005,63.568428,28.038935
4/5/2017,63.149323,139.650681,909.280029,831.409973,248900,141.850006,107.440002,119.210945,82.640518,76.192047,87.832916,68.726768,22.466082,46.667721,161.339432,31.806982,84.273048,169.562164,100.559204,51.829361,110.898155,44.641972,34.387016,37.141254,51.384586,31.216633,40.159599,141.022903,71.200035,60.276833,101.337746,69.164848,30.737387,43.093018,36.07159,36.458031,109.533554,106.119553,143.619995,57.225109,102.856682,46.056656,46.471931,46.539089,30.71143,124.906471,53.816887,42.112732,81.511414,129.889999,104.266998,94.676819,158.633682,60.191235,28.02618,33.153034,85.339996,77.165604,102.789757,60.860107,153.189453,180.999222,207.205765,113.566971,65.406784,42.889999,41.676872,107.483604,113.271233,45.779121,71.898338,37.660881,76.031059,151.935715,7.655867,9.694988,37.543049,28.837301,110.446548,34.407501,101.044998,30.343496,30.891304,66.417198,156.990204,99.489937,14.630298,75.752151,124.689209,55.824211,1761.77002,63.084393,27.992233
4/6/2017,63.31308,139.301605,898.280029,827.880005,250290,141.169998,108.040001,119.449753,82.918579,76.635178,87.89212,68.515747,22.553347,47.066589,161.31015,31.732559,83.739151,169.839859,101.160843,52.197006,111.254395,44.630451,34.206635,36.760967,50.987473,31.292311,40.253933,141.599915,71.142128,59.963932,100.726707,69.174332,30.700016,42.792755,36.834763,36.431145,109.582031,105.778275,143.740005,57.513203,102.865982,46.469296,47.413433,46.942799,30.835726,124.657417,53.973499,41.98774,81.25441,130.149994,103.714302,94.569878,158.239105,60.302437,28.061357,33.188763,85,77.14637,103.088219,60.946339,153.198914,180.666229,207.558868,113.805931,66.02256,42.900002,41.704487,107.397621,112.472046,46.011738,72.994034,37.202805,76.050049,152.12468,7.523217,9.576152,37.754951,28.818367,110.696274,34.089359,100.978737,30.067911,30.635353,65.946289,159.829208,100.216003,14.620728,75.908012,123.849289,55.536549,1773.52002,63.093887,27.954872
4/7/2017,63.264923,138.991318,894.880005,824.669983,249465,140.779999,108.989998,119.325562,82.630928,76.404381,87.546822,69.925781,22.456388,47.217278,161.973602,31.723259,83.579918,171.257034,100.762833,51.697388,111.066399,44.842411,34.206635,36.751919,50.950531,31.178795,40.19733,141.494156,71.151779,59.859631,101.118164,69.998398,30.709356,42.899303,36.738155,36.359444,109.126442,105.806709,143.110001,57.071461,102.353943,47.013233,47.422577,47.562447,30.942268,124.475464,53.94413,42.141579,81.216324,130.220001,104.644669,94.812935,157.954666,60.728664,28.008595,33.019066,84.379997,77.290619,103.049713,60.543926,154.2659,180.761398,208.274567,114.210312,65.732765,43.040001,41.244274,107.951752,113.078659,45.946606,73.481003,37.247715,76.458298,152.283829,7.605333,9.665278,37.41407,28.685827,109.495667,34.127922,99.388374,30.058073,30.586132,66.214066,160.393234,99.78833,14.534613,75.761879,123.057106,55.632446,1769.560059,63.188801,28.010914
4/10/2017,63.120426,138.826462,907.039978,824.72998,250399,141.039993,111.699997,118.771538,82.343277,76.745964,87.665215,70.079231,22.320639,47.350231,161.446732,31.667442,83.823456,170.02179,101.290436,51.414574,111.145538,44.731827,33.988266,36.561775,50.6273,31.226089,40.272797,142.532776,70.949097,59.309677,101.184998,69.84684,30.382366,42.802029,36.390381,36.583496,108.981041,106.195396,143.850006,56.92741,103.033562,47.135151,47.15749,47.684498,31.155367,124.494598,53.738575,41.91082,81.359123,130.160004,104.138039,94.686539,157.092117,60.200508,28.993511,34.171204,84.239998,77.223305,103.617775,60.620575,153.708786,180.494965,208.055099,114.384918,66.02256,43.049999,41.032578,107.846657,113.463799,46.356014,72.915764,37.09502,76.078522,152.621964,7.61165,9.794019,37.653606,28.307137,110.158409,34.561749,100.742065,30.117125,30.753483,66.260231,160.957275,97.242149,14.28583,75.48912,123.534332,55.565327,1775.969971,63.036938,28.029594
4/11/2017,63.072266,137.333206,902.359985,823.349976,248601,139.919998,110.440002,118.656906,82.199471,76.478226,87.655334,70.434151,22.223679,47.607281,161.788208,31.565107,84.113823,170.988922,100.864639,51.056351,110.937752,44.879276,33.931313,36.49839,50.193245,31.140953,40.244499,142.523163,71.383415,59.338127,101.585991,69.051193,30.270254,42.967388,35.965328,36.852364,109.601402,105.920479,144.350006,56.687336,102.447037,47.294582,47.404289,47.787777,31.403965,125.663116,53.758152,42.157497,81.796982,129.949997,104.478867,94.3657,156.523209,60.060135,29.301296,34.287308,83.860001,77.079063,103.608139,59.873241,154.010941,180.837494,207.606552,114.45845,65.750885,42.689999,41.575626,108.095062,112.928734,46.169918,71.976585,37.526154,75.394943,152.045105,7.599018,9.63557,38.178749,28.572218,111.166924,34.725643,100.107826,29.989176,30.664886,66.555702,160.402649,97.590248,14.142302,75.265053,123.429352,55.498203,1768.400024,62.657307,28.057613
4/12/2017,62.831455,137.498032,896.22998,824.320007,247930,139.580002,110.629997,119.784065,81.883049,76.598251,87.487625,70.443741,21.96188,47.367954,161.524811,31.555799,84.59153,168.575912,100.864639,50.075951,110.304436,45.082008,33.82687,36.724754,50.405659,30.857168,40.50864,140.926758,71.431679,59.783775,100.669426,68.85228,30.158138,42.977119,36.023293,36.71793,109.572327,107.702721,143.830002,56.187965,102.633224,47.641582,47.239765,48.238422,31.474998,125.720589,54.394402,42.06076,82.101601,129.380005,104.810486,94.637932,156.596603,60.237946,28.052563,32.67075,83.370003,77.030968,101.644005,59.327106,153.9543,180.485458,199.638199,113.180977,65.56073,42.490002,41.778118,107.235191,112.442314,45.974525,71.724419,37.598007,74.511955,151.637329,7.599018,9.56625,36.18874,28.534349,111.762421,34.850971,98.668922,29.664383,30.172674,66.629585,159.9702,96.784622,14.132734,74.700027,124.56514,55.210552,1750.01001,62.847118,27.805431
4/13/2017,62.561749,136.770782,884.669983,823.559998,245000,139.389999,110.209999,119.39241,80.924225,75.41655,87.675087,70.165573,21.661297,46.45499,160.939438,31.518591,84.329262,168.164185,98.20813,48.407375,110.057045,44.80555,33.466103,36.47123,50.100895,30.667974,40.367138,140.320892,70.601639,59.36657,99.466423,68.596527,29.73772,42.802029,35.878387,35.991997,109.727425,106.821083,142.919998,55.736622,101.506729,47.266449,46.18856,47.891048,31.066574,125.241692,54.169273,41.277199,81.74939,129.050003,104.14724,93.510132,155.559738,60.013348,27.700806,32.233105,83.129997,76.94442,100.883377,58.503124,152.59465,179.48645,201.661331,112.583595,64.283913,42.549999,42.017429,107.091881,111.741852,45.285973,71.046127,37.553101,73.90432,151.358841,7.441098,9.170133,35.875492,28.534349,111.042053,34.465343,98.205055,29.388803,29.9561,65.835487,158.71991,94.974449,13.970069,73.842751,124.813301,55.143425,1738.77002,63.122356,27.609287
4/17/2017,63.072266,137.52713,901.98999,837.169983,246700,141.419998,111.760002,120.089745,82.324104,75.314995,88.60244,70.491692,22.11702,46.924774,163.105316,31.630228,84.666466,171.419815,98.272911,49.698872,111.49189,44.98064,33.684456,36.489334,50.368717,30.84771,40.631283,141.667267,70.775368,59.546726,101.318657,69.070129,29.924572,43.084126,35.936352,36.377373,110.289627,107.427795,147.25,56.648922,102.763573,47.500908,46.471931,48.116375,31.102091,125.806801,55.050228,41.896313,78.41774,129.990005,105.694809,94.093475,157.000366,60.181786,27.815128,32.376011,84.199997,77.281013,102.038757,59.145061,153.066742,181.113388,204.094757,113.438309,65.252831,43.099998,41.906979,108.219261,112.578514,46.281578,71.585281,37.580044,74.739822,152.870636,7.889586,9.348385,35.939983,28.543818,111.675972,34.793125,99.27478,29.684069,30.251429,66.768074,159.528381,98.694267,14.113596,74.6903,124.946938,55.689976,1770.609985,63.302673,27.68401
4/18/2017,62.98558,136.916229,903.780029,836.820007,245750,140.960007,111.230003,116.36438,81.652939,74.825699,88.523521,70.875381,22.020054,46.49931,164.480942,31.48138,85.050499,170.2995,97.819366,49.444351,111.343445,45.358471,33.959785,36.444065,49.694553,30.904465,41.018074,142.100006,70.389305,59.044178,100.554855,68.01873,29.700352,43.307865,36.313099,35.991997,110.68705,108.337883,143.360001,56.101547,103.173218,47.491524,46.042309,48.172707,30.782461,126.716705,54.922974,42.012398,77.294495,129.809998,106.127747,94.326813,156.036896,59.564159,27.111616,31.768682,83.709999,77.252167,102.289093,58.905533,152.254684,180.980194,203.359955,113.116638,64.591812,43.09,40.912922,108.496323,113.084389,45.834953,70.567848,37.077061,75.584816,152.442932,7.794837,9.170133,35.580677,28.174593,111.464668,34.88953,98.54586,29.575804,30.18252,66.795776,159.932617,98.753937,13.759561,73.833008,125.930008,55.94886,1763.310059,62.695274,27.870811
4/19/2017,62.648449,136.412003,899.200012,838.210022,244047,142.270004,110.760002,115.934555,80.98175,74.308701,88.543243,71.048042,22.049149,45.391342,165.124863,31.267412,84.568771,170.826126,96.477211,49.161537,111.11586,45.100437,34.092705,36.444065,49.445202,30.885546,40.782223,141.580673,70.205917,59.395012,99.886528,66.730537,29.532181,42.986851,36.255138,35.606628,110.241173,107.712212,139.759995,55.438923,102.363243,47.088253,45.53043,47.872269,30.311886,127.042336,54.678268,42.167171,76.99939,130.220001,104.930244,94.355988,148.365799,59.376995,26.918148,31.652571,83.5,77.242546,102.818626,58.972599,152.26416,180.609146,203.865753,112.804161,63.939819,43.299999,40.784061,107.884857,113.775108,45.444153,68.950401,36.681858,75.356964,153.626541,7.674818,8.823528,35.488544,28.184061,109.265152,35.005222,98.88665,29.339592,29.916723,66.58342,159.866806,99.141823,13.711718,73.599213,125.510056,56.61047,1763.199951,62.904068,28.020252
4/20/2017,63.091534,138.118622,902.059998,841.650024,247200,143.800003,112.959999,116.412163,82.026863,74.78878,89.924423,71.748245,22.369122,45.479973,167.359039,31.388348,84.313927,171.687927,97.078865,50.434177,113.391808,44.612022,34.349037,36.543663,49.7869,31.055822,40.650154,143.023239,71.055267,59.309677,101.204086,67.365173,29.700352,43.317593,36.709179,35.875492,111.268646,107.683769,141.179993,56.091934,101.562584,47.303959,45.950909,48.0131,30.320766,127.64576,55.206844,42.544437,77.998901,131.419998,101.310051,94.453209,148.925537,59.68581,27.331461,32.143795,84.050003,77.915726,103.887352,59.346272,153.000626,181.874557,208.23642,113.750786,64.374481,43.689999,41.225864,108.85939,115.973763,45.574413,70.002609,36.565094,76.676682,154.521667,7.510583,8.912656,36.455917,28.307137,109.524483,35.091988,99.899559,30.067911,30.586132,65.937057,159.951401,100.713303,14.008344,77.953789,124.908737,57.60767,1760.800049,63.112862,28.272436
4/21/2017,63.958435,137.953781,898.530029,843.190002,245550,143.679993,113.110001,116.307091,81.039291,74.493355,89.924423,71.882538,22.020054,45.568619,166.988342,31.295317,83.643784,172.722092,97.088127,49.962822,113.07515,43.543034,34.481953,36.154324,49.749958,31.046362,40.631283,144.254181,70.842934,58.683868,101.757843,66.863144,29.971289,43.220314,36.863739,35.79483,110.929382,107.532074,142.869995,55.429325,100.808479,46.985096,45.649254,47.88166,30.187586,127.779854,54.668472,42.109131,77.951302,131.520004,100.978432,94.307365,147.163742,59.723244,27.041264,31.938372,83.790001,77.396423,104.25322,59.557056,151.461563,182.198013,207.711548,116.792831,64.172791,43.810001,40.581566,109.862572,115.993225,45.211533,70.298279,36.627964,75.774712,154.203415,7.491633,8.922558,36.419064,28.174593,109.543694,34.590672,100.126747,29.743122,30.221897,65.992462,160.534241,101.131027,13.903089,77.534897,126.960831,58.115864,1752.01001,62.571896,27.599947
