date, PGP, MRK, HSB, MC, FP, OR, LLY, SAN, DGE, AIR, CATR, VALE3, CDI, SLB, BNP, SAF, RMS, CS, KER, AI, DG, BN, ORA, RI, SU, ACA, ENGI, VIV, DSY, GLE, LHN, HO, SGO, RNO, CAP, UG, ML, KN, LR, CNP, SW, CA, EN, PUB, AM, BOL, STM, AC, IAM, VIE, AMUN, IPN, FTI, GFC, LI, ALO, DIM, FGR, BVI, SESG, SEV, TEP, SCR, ATO, BIM, UBI, EDEN, ILD, ERF, COV, FR, AKE, DEC, GET, WLN, ORP, SK, EO, ICAD, ODET, RCO, RF, MF, RE, AF, BB
6/26/2017,74.386971,55.782585,6.976354,224.88736,40.860126,191.744644,69.413246,83.133057,25.879057,74.704918,89.757492,7.071342,250.747559,54.669128,58.348831,80.714043,438.756775,22.722338,280.522156,108.847618,76.490067,67.464325,13.489679,119.109879,69.89315,12.761146,12.933417,20.009466,81.759148,43.964485,51.580002,96.337082,46.599625,77.040543,92.760033,17.596125,117.320396,5.583059,61.224873,19.116312,111.452667,21.546005,37.632317,65.359116,1270.280029,4.049694,12.665774,41.269489,1.730384,18.569958,60.893089,124.228424,23.396477,128.435593,35.290535,31.416729,71.470123,82.89119,19.998726,21.03026,16.00453,113.155952,34.159519,126.087036,66.323685,52.049999,23.171389,214.058578,506.694366,79.579071,60.057461,92.977791,28.96295,9.585352,31.27,100.279549,160.718262,45.922512,71.007965,943.890625,102.12336,66.599998,131.692993,163.210632,11.655,102.876907
6/27/2017,73.826973,56.663059,6.931805,223.864471,41.133423,187.671219,69.413246,82.130203,25.435198,73.259018,89.757492,7.09025,250.747559,54.072575,59.343414,80.08416,437.569336,22.622887,280.79483,108.408325,74.74881,65.997284,13.358438,117.417297,68.995422,12.916933,12.646728,19.808735,80.296501,44.644054,51.810001,94.693634,46.105225,76.524261,91.636864,17.347742,115.816284,5.628504,61.471268,19.015471,110.46051,21.589649,36.989277,64.721458,1276.512695,4.030083,12.548317,40.731674,1.729031,18.176588,60.922043,123.434311,23.469467,126.850456,34.59227,31.215246,69.879906,81.16613,19.852606,20.64926,15.710433,111.792038,33.787754,124.018425,65.643288,50.599998,22.943409,210.874069,506.496124,78.540001,58.024597,92.233963,28.375168,9.445969,31,98.612312,158.545074,44.164593,70.221298,933.951782,102.026421,65.769997,131.203796,165.125137,12.205,100.5737
6/28/2017,72.846954,54.163639,6.949625,220.795822,41.165852,186.689682,69.413246,81.258568,25.570286,72.590172,89.757492,7.09025,250.747559,53.94207,60.934746,79.631432,435.293396,22.892828,277.842133,107.822594,74.42173,65.666954,13.302192,116.256668,68.825851,13.118495,12.628231,19.877277,79.798996,45.743637,51.490002,93.607788,46.066448,77.002304,90.444725,17.308781,115.864807,5.75537,62.082336,19.068291,109.468346,21.74968,36.878902,64.248055,1249.275635,4.013413,12.543424,40.413883,1.729031,18.186182,61.761612,121.597939,23.484066,125.945206,34.29504,31.126789,68.717064,81.303352,19.682135,20.240038,15.620308,111.061371,33.716259,123.919922,64.78051,50.560001,22.924007,211.073105,497.774536,78.006172,58.63055,91.754395,28.585789,9.357269,30.344999,97.572731,157.211502,44.789959,69.7948,925.611145,100.572357,65.75,130.910278,167.326797,12.295,100.285797
6/29/2017,71.866951,53.71867,7.252556,212.612808,40.670212,180.064255,69.413246,79.234146,25.62818,71.036072,89.757492,7.241507,250.747559,53.429405,60.593746,78.578331,427.970917,22.888092,271.892822,105.674934,72.04554,64.491379,13.15689,113.741951,67.598953,13.109359,12.392405,19.265293,77.669701,45.795551,50.279999,92.257813,45.27153,76.266121,88.444687,17.045788,113.778458,5.682469,60.436398,19.029877,107.578514,21.41507,35.472851,63.426842,1213.98999,3.933008,12.244888,40.360104,1.729031,17.83119,61.597561,119.116348,23.094772,124.450996,34.016678,30.08497,67.007584,77.921837,18.956413,19.788483,15.231341,109.794876,33.377857,119.240906,62.971798,49.224998,22.089703,206.147064,485.037903,77.491402,57.184086,90.814835,28.213528,9.092147,30,95.326859,153.309616,43.425972,69.188217,899.340576,98.730553,65.980003,127.583694,166.561005,12.16,98.366447
6/30/2017,71.866951,53.179008,7.199099,212.661514,40.100456,179.03363,69.413246,78.503098,25.550987,70.819672,89.757492,7.241507,250.747559,53.690399,59.731773,78.972008,428.119354,22.684452,270.892944,105.626122,71.891624,63.937595,13.020963,113.403435,67.100212,12.907701,12.221316,19.084145,78.097549,44.464722,50.27,92.189346,45.349083,75.768967,89.144218,17.011696,112.953629,5.564124,60.367409,18.876217,106.964317,21.482962,35.43446,63.098351,1199.954346,3.903591,12.303616,40.135197,1.729031,17.749638,61.134342,118.967445,23.109371,124.361008,33.860981,30.08497,67.484657,77.980644,18.873613,19.308704,15.383133,109.259056,33.087116,121.063255,62.888863,49.68,22.147909,206.097321,490.709686,77.424675,57.65321,91.441208,28.135157,9.101894,30,95.699539,155.334656,43.795284,69.662109,898.991028,99.118301,65.690002,126.800987,167.039627,12.485,99.709991
7/3/2017,71.866951,53.179008,7.386204,215.243057,40.906448,179.573486,69.413246,78.915489,24.962389,71.901642,89.296707,7.515664,246.733261,54.958088,61.51255,79.710159,427.970917,23.266954,273.618866,107.432114,72.199471,64.782845,13.199075,114.128838,67.987976,13.260578,12.429398,19.309355,77.082649,45.649254,51.650002,92.179565,45.979202,77.203079,89.094948,17.566902,115.03997,5.771465,61.284008,19.241159,107.295044,21.691486,35.6744,63.040382,1219.0448,3.995763,12.406392,39.978745,1.731737,17.979902,61.481754,116.684387,23.965815,125.990669,33.63924,30.600967,67.902084,77.951241,19.112274,19.351038,15.506463,109.702606,33.701962,121.211014,62.872238,49.244999,22.080002,203.758682,494.242126,77.834579,58.552361,94.886276,28.228222,9.243227,30.33,96.709694,157.35968,44.804729,69.690544,904.135254,99.55452,66.290001,127.143417,169.432739,12.865,99.66201
7/4/2017,71.866951,54.267776,7.323835,214.366302,40.744324,178.003021,69.413246,78.596817,24.962389,71.901642,89.296707,7.515664,246.684296,55.480076,61.266273,79.61174,433.215393,23.229069,274.345032,106.553528,71.949341,64.520531,13.185014,114.03212,67.339615,13.393431,12.350789,19.162479,77.221954,45.847462,51.040001,91.436096,45.761086,76.925812,88.582634,17.659435,113.778458,5.743062,60.50539,19.197943,107.200546,21.773928,35.242508,63.098351,1202.260864,3.922222,12.244888,39.876072,1.73309,17.922337,61.327351,115.393959,24.029076,125.583481,33.676979,30.389652,66.818756,77.804214,18.956413,19.360445,15.293008,108.174843,34.397831,120.373711,61.976196,48.240002,21.827768,202.912796,489.863861,77.891777,58.210293,93.946716,27.998007,9.230556,31.4,95.248405,154.988907,44.6964,69.605247,898.991028,98.294334,66.300003,125.431213,169.576324,12.56,99.422089
7/5/2017,72.790962,52.885525,7.368384,216.071121,40.137512,178.150253,69.413246,78.934235,24.894842,72.698364,89.31591,7.515664,250.258026,53.737011,61.067356,80.59594,437.470367,23.32852,275.70755,106.065422,72.478447,64.539963,13.199075,114.071114,67.748573,13.420934,12.286053,19.206543,78.167198,46.248596,51.32,92.913246,46.197319,76.333046,89.144218,17.430536,114.409218,5.706138,60.958759,19.394819,107.342285,21.74968,35.410465,63.021065,1200.543213,3.932027,12.602153,39.77829,1.718208,17.826393,61.578259,117.577759,23.338081,125.087952,33.582623,30.325768,68.150551,78.872581,18.820036,19.40748,15.269289,110.491119,34.764832,120.669235,63.054733,49.57,21.730757,208.883743,495.33667,78.225418,58.161423,93.398636,27.944128,9.279292,32.299999,95.258209,155.433441,44.519131,69.415688,905.633606,98.585144,67.620003,126.556381,169.624191,12.145,99.614029
7/6/2017,71.894958,52.544693,7.359475,213.538254,39.929066,175.2547,69.413246,77.76268,25.155371,72.914749,89.31591,7.024073,242.033554,53.783607,61.891434,79.769218,433.41333,23.499008,273.391144,105.235641,70.660233,63.568409,13.152203,113.193642,67.209938,13.498779,12.114964,19.05477,77.291603,47.055588,50.599998,92.267601,45.751389,77.547264,88.828941,17.922428,114.942924,5.808389,60.229427,19.178734,100.869621,21.638144,35.141735,64.151443,1198.825562,3.897708,12.714716,39.572945,1.724973,17.835987,61.269451,114.550217,23.284552,123.010307,33.087231,30.055485,66.769058,77.059311,18.669048,18.589037,15.155446,108.716957,34.941177,119.979698,62.357811,48.465,21.269947,205.549973,490.510681,77.615326,59.256046,93.437782,28.012701,9.197415,33.095001,94.208824,153.55658,44.8195,68.553207,893.996582,96.985687,67.639999,125.137695,168.76268,12.45,98.510406
7/7/2017,71.894958,52.402683,7.306015,210.810562,39.336155,176.039932,69.413246,78.409378,25.155371,72.885246,88.423134,7.203693,234.984039,52.655739,62.061935,80.674675,439.251526,23.678968,272.755859,104.845154,71.083519,63.714146,13.128768,112.949898,67.229889,13.466708,12.11034,19.142895,77.550301,46.649731,50.599998,92.199127,45.67384,77.681114,89.331406,17.902946,115.476646,5.776198,60.387119,19.505262,98.318359,20.639162,35.213715,61.311001,1205.745239,3.875155,12.876218,39.348045,1.720914,18.138212,61.047493,114.103531,22.656818,123.564461,33.224056,29.931616,67.365387,77.431763,18.844389,18.433815,15.340442,109.50547,35.265282,121.358772,62.440845,48.375,21.735607,204.106995,495.087891,77.691589,59.373325,93.476936,27.66493,9.244203,33.235001,95.467461,155.630997,44.73579,68.619553,898.991028,97.034149,67.5,125.333382,167.996872,12.715,98.318466
7/10/2017,71.894958,52.402683,7.448572,211.200241,39.618713,176.72702,69.413246,78.634308,25.280811,73.140984,88.423134,7.203693,236.84433,53.690399,62.099823,80.704201,437.767242,23.844721,274.345032,105.382065,72.007065,63.879307,13.166265,113.096146,67.469284,13.434637,12.170453,19.348524,77.808998,46.42321,51.049999,92.795853,45.882263,77.394287,90.897934,17.990612,115.719246,5.783772,60.465965,19.654121,97.278946,20.551872,35.535236,60.866577,1205.54895,3.907513,13.140497,39.641392,1.720914,18.397259,61.694061,113.557587,23.055845,124.34938,33.323132,30.268538,66.600098,77.990448,18.829779,18.574926,15.307238,111.033226,35.308178,121.900551,62.905392,48.880001,21.633743,206.395859,492.898804,78.520935,60.438625,94.406708,27.655134,9.182795,33.740002,95.517014,155.729782,45.188812,69.102921,908.829956,96.568863,68.010002,125.724739,167.039627,12.67,98.942253
7/11/2017,70.97094,51.664215,7.421842,208.959656,39.530701,175.794556,68.244484,78.128204,24.547474,73.219673,88.423134,7.562932,232.487335,53.75565,61.815662,80.221947,432.621704,23.707384,270.075836,104.454666,72.266808,62.762024,13.053773,112.267426,67.618904,13.475941,12.0641,19.421961,76.973198,46.036232,50.439999,92.932808,45.363625,77.891449,90.513695,18.204903,115.622208,5.764837,60.249138,19.51967,95.86158,20.590668,35.175327,60.412491,1193.770752,3.923202,13.106238,39.700062,1.718208,18.248547,62.649433,113.408684,23.586256,124.256699,32.931541,30.223946,66.560341,77.578789,18.698271,18.396187,15.150702,110.441841,35.317711,120.61998,62.789303,48.700001,21.536732,207.988113,491.057953,77.910843,60.985935,94.37735,28.066582,9.14868,34.009998,94.783638,154.396225,45.927433,68.335213,908.680115,95.269897,67.879997,124.648491,167.470383,12.72,97.886612
7/12/2017,70.97094,51.768356,7.48421,210.761871,39.905907,178.641022,68.244484,80.565018,24.499228,73.416397,88.423134,7.562932,230.578094,53.457367,62.50713,81.875397,442.220123,23.797363,276.479706,106.602333,74.142746,63.811298,13.245947,113.632378,68.855774,13.512579,12.323046,19.637381,77.769203,46.3713,51.68,94.057785,46.483295,79.163033,91.656563,18.521465,117.611504,5.776198,61.362854,19.692537,97.751411,20.81374,36.024715,60.740978,1201.868286,3.946736,13.527126,40.668118,1.72362,18.574757,63.46006,116.783653,23.571655,126.749512,33.252365,30.506367,67.474716,79.735115,19.341192,18.447927,15.335699,112.265289,35.279579,122.343826,63.652092,49.345001,21.871424,209.331589,500.162659,79.092896,62.891743,94.82756,28.321287,9.236404,33.830002,96.944122,154.544388,46.400154,69.500992,933.951782,97.421898,69.110001,125.52906,168.714813,12.845,97.550728
7/13/2017,70.532288,51.654751,7.52876,210.810562,39.938332,179.720734,68.244484,79.871475,25.078176,73.770493,88.423134,7.657469,225.731552,53.690399,63.388046,81.786812,442.764374,23.991531,275.935303,106.211853,74.99894,64.199921,13.461556,113.632378,69.055275,13.654662,12.32767,19.294668,77.639847,46.814903,51.610001,93.588219,46.560848,79.430733,92.159035,18.458155,118.67894,5.874661,61.25444,19.745358,96.145058,20.973772,36.480602,60.692673,1208.346191,3.932027,13.546702,40.971249,1.724973,18.613132,63.440754,114.302063,23.109371,127.903221,33.247646,31.333809,67.623795,80.352608,19.32658,18.518482,15.307238,113.349495,35.689476,122.885605,63.303631,49.299999,22.060598,210.028183,502.600555,79.378876,62.608315,97.293922,28.585789,9.245176,33.709999,97.201797,155.433441,46.483864,69.813759,909.978699,98.633621,68.75,125.724739,168.61908,13.115,100.093864
7/14/2017,70.532288,51.654751,7.457482,214.074066,40.146778,180.751343,68.244484,79.271629,25.078176,73.337708,88.423134,7.657469,229.109451,54.175102,62.800774,82.111603,447.217255,23.882608,278.069916,106.797577,74.931602,64.063904,13.400623,114.704842,68.50666,13.425502,12.313797,19.402378,78.216949,46.229717,51.220001,93.764305,46.289413,79.746239,91.784653,18.565298,119.018578,5.797974,61.343143,19.644518,95.814331,21.109556,36.418217,60.866577,1227.878418,3.956541,13.566278,40.966358,1.72362,18.613132,63.180199,115.493217,23.74684,128.918854,33.228775,31.442812,68.110794,80.2742,19.448345,18.791298,15.42108,113.891609,35.303413,123.427391,64.149887,49.27,22.264324,210.127701,509.118134,80.265419,62.950386,97.704979,28.776819,9.269545,33.895,98.212662,155.581604,46.897488,70.041229,918.968567,99.506058,69.209999,124.990936,168.858383,13.355,100.525711
7/17/2017,72.800285,51.654751,7.475302,216.606903,40.086563,180.849503,68.244484,78.540581,25.078176,72.432785,88.423134,7.761459,235.571503,54.678452,62.383995,81.73761,446.32663,23.821043,281.021606,106.992813,74.806541,63.957031,13.475618,114.753593,68.047821,13.434637,12.286053,19.196751,78.256752,46.012634,51.98,93.187149,45.984051,80.702316,91.67627,18.550688,119.067093,5.761997,61.195305,19.889414,96.286789,21.230791,36.283852,61.282017,1239.067749,3.961444,13.571173,41.210815,1.720914,18.478811,62.91964,115.096169,23.74197,128.918854,33.13913,30.927519,67.544281,80.234993,19.380157,18.979445,15.383133,113.842323,35.34631,123.476639,63.934242,49.205002,22.409843,210.625275,509.4664,80.74205,63.116531,97.79306,28.938459,9.269545,33.889999,98.400963,156.816376,47.488388,69.965401,904.984253,99.845337,69.349998,125.088776,168.90625,13.61,99.422089
7/18/2017,70.933617,50.840542,7.350564,213.34343,39.757675,180.113342,68.244484,77.406525,25.078176,71.272133,88.423134,7.761459,234.592422,53.709045,61.342052,80.359734,439.103119,23.480066,276.979126,105.918983,74.219704,63.442112,13.358438,113.924866,67.858299,13.320153,12.290677,19.015604,77.988098,45.257557,51.950001,93.089317,45.954964,79.468979,91.932426,18.477634,116.25296,5.66164,60.367409,19.634914,94.963905,21.007717,35.794369,61.156418,1214.137329,3.950658,13.380305,41.069031,1.710091,18.344492,61.906368,112.118256,23.440269,126.010925,33.379749,30.511322,67.126854,80.087967,19.282745,18.988852,15.20288,112.807388,35.031738,123.131874,63.585785,48.605,22.298279,209.630112,502.451294,80.646729,62.686501,97.372208,28.722939,9.284165,33.709999,98.113556,154.29744,47.119076,70.126526,906.382751,99.699921,69.239998,124.012535,167.231079,13.295,99.038216
7/19/2017,71.58313,50.584919,7.430754,216.509476,40.1931,181.831039,68.244484,77.078499,25.078176,72.481972,88.423134,7.761459,236.061066,53.94207,61.417824,81.452194,438.261993,23.645819,282.112366,106.651146,75.402985,64.093048,13.452183,114.558594,68.267265,13.356791,12.577368,19.38769,78.137352,45.427448,51.82,92.952362,45.964661,79.440292,92.090073,18.555557,117.562988,5.69099,60.623661,19.77417,96.523026,20.580967,36.317444,61.726437,1221.302368,3.961444,13.7131,41.069031,1.696561,18.450027,62.70734,112.713844,23.785767,122.653778,33.582623,30.590597,67.892143,81.009308,19.48731,18.927706,15.302493,112.75811,35.231918,124.855721,63.718498,53.5,22.337084,210.973587,505.585693,80.217758,62.911293,98.116035,28.8258,9.342649,33.799999,97.697319,156.569427,47.301266,70.136002,899.140869,100.523888,69.230003,123.767929,168.379761,13.485,99.709991
7/20/2017,71.48896,50.660656,7.359475,216.558197,40.156044,181.193039,70.030876,77.575226,25.232565,71.173775,88.423134,7.458941,237.089111,53.811573,60.896858,80.212097,435.392365,23.570045,282.884521,105.870171,74.989319,64.054184,13.475618,113.924866,67.409439,13.31549,12.438646,19.466024,78.157257,45.394413,51.299999,92.189346,46.105225,79.707993,92.700912,18.555557,115.476646,5.687202,60.12101,19.62051,96.192299,20.668257,35.6744,64.566879,1178.851685,3.896728,13.864817,40.47744,1.67762,18.450027,62.929291,111.572311,23.722507,123.599449,33.455238,30.139715,66.689545,80.68586,19.609076,18.720741,15.321467,113.300209,34.793427,123.525894,63.071354,53.75,22.54566,211.321899,503.894104,79.598129,62.569218,97.773491,28.752327,9.228607,33.755001,97.221611,157.606644,47.724743,70.041229,885.006714,98.197403,69.230003,123.62117,167.757568,12.365,99.134193
7/21/2017,73.052483,51.739956,7.288197,213.58696,39.572388,177.561325,70.030876,76.403679,24.605368,70.200005,88.423134,8.026161,239.194183,53.737011,60.281162,79.769218,431.285828,23.262218,278.524353,103.527267,73.228828,62.810604,13.335004,112.65741,65.324707,13.187205,12.549623,19.177166,77.769203,44.927208,51.009998,91.71978,45.198826,77.518585,91.242767,17.922428,113.875496,5.604835,59.431095,19.471649,94.869423,20.357895,35.127335,62.818169,1171.539307,3.830049,13.766934,39.851627,1.673562,18.344492,61.510708,109.884827,23.425671,122.039093,33.28067,29.971254,61.421967,79.235237,19.336321,18.857149,15.122241,112.166725,34.750534,121.506531,62.241722,53.34,22.62812,210.227219,489.863861,79.121498,58.229839,95.463722,28.277205,9.224708,33.314999,96.299942,155.0383,46.439545,69.576813,879.013428,97.664246,69.089996,124.061455,166.561005,11.61,98.030563
7/24/2017,71.58313,50.272484,7.314925,213.489532,39.516808,176.383469,70.030876,76.769203,24.528175,70.455734,88.423134,8.026161,238.802536,53.72768,60.840027,79.749527,429.108887,23.333256,279.477325,103.868942,73.873375,62.227676,13.302192,111.828682,65.23494,13.292649,12.503383,19.338732,76.813995,45.460484,52.049999,91.064362,45.562355,77.279564,91.794495,17.688658,113.050667,5.696671,59.046719,19.481255,95.200134,20.110575,34.940182,63.716675,1167.220581,3.828089,13.948013,39.700062,1.710091,18.325302,61.317699,109.735939,23.396477,120.951576,33.153282,29.8127,58.798115,79.245041,19.097662,18.720741,15.074806,110.441841,34.698105,121.309525,61.030373,53.919998,22.303129,208.933517,483.595062,78.825981,58.415531,95.639893,28.389862,9.226657,33.240002,96.012535,154.791351,46.784237,69.519943,879.013428,94.969391,69.220001,123.57225,167.996872,12.015,97.502747
7/25/2017,71.67733,50.651188,7.53767,213.197296,39.808632,176.874237,70.030876,77.481506,24.364138,71.439346,88.423134,8.026161,239.634781,53.75565,61.730408,80.37941,427.77298,23.674234,278.296661,103.96656,74.210083,62.519138,13.339689,113.193642,65.494286,13.604224,12.600487,19.583527,79.599998,46.640293,52.029999,91.641525,45.286072,77.126587,91.814209,17.615604,112.953629,5.815962,59.628216,19.548481,94.727684,19.955393,35.165726,62.943771,1180.569336,3.850641,14.036106,40.47744,1.69115,18.306112,62.958241,109.686302,22.968256,122.228233,33.200466,30.263584,58.549644,79.284248,19.170721,18.758371,15.098524,110.244705,34.755295,123.772156,61.677517,54.25,21.473675,209.630112,475.883423,78.740189,58.982388,95.532234,28.414352,8.964458,33.259998,96.250389,155.532211,46.833477,69.425163,885.006714,95.628563,69.809998,124.208206,168.475494,11.985,96.735008
7/26/2017,73.033646,50.651188,7.510941,212.369247,40.040237,177.463165,70.030876,77.162849,25.087828,73.426231,93.213402,8.026161,239.585815,54.137821,62.421883,80.960091,425.991852,23.821043,280.113617,104.747536,74.267807,62.567719,13.433434,115.046082,65.933167,13.746212,12.669847,19.608006,82.296448,47.192444,51.389999,94.018646,45.945271,77.786285,93.597481,18.17568,112.516945,5.847206,59.923893,19.654121,96.33403,20.081478,35.271301,62.740883,1179.391479,3.861427,14.315067,40.413883,1.69115,18.349287,63.344254,110.927094,23.445135,121.140717,33.308979,30.441954,58.529766,79.715515,19.341192,18.800705,15.179163,112.166725,34.96978,127.170601,62.590183,56.209999,21.788963,210.625275,474.54007,78.606728,59.324459,95.894356,28.287001,9.037562,34,96.42878,153.161453,46.976276,68.894409,880.811401,96.665787,69.82,125.480133,167.80542,12.075,96.591057
7/27/2017,72.525024,50.651188,7.510941,210.46962,39.836422,177.708557,70.030876,77.050385,26.486956,71.085243,93.213402,7.799274,237.235992,53.196373,62.516605,80.182579,425.991852,23.944174,277.160919,104.25943,74.325523,62.907757,13.574049,115.192329,68.426857,13.815018,12.711463,19.686338,82.594955,47.466164,50.84,94.390381,45.305462,77.480339,93.577782,18.238995,112.080276,5.850046,60.160435,19.759764,95.625351,20.134821,35.228115,62.982418,1251.33667,3.888883,14.305279,39.118252,1.664091,18.042267,63.672363,106.509865,23.167765,121.518974,33.313698,30.367634,59.374569,80.097771,19.696747,18.890074,14.861349,111.328918,34.388298,127.07209,63.735126,54.950001,21.667698,213.710266,475.236633,79.121498,58.542587,95.326706,30.260967,9.139908,34.450001,96.617073,151.136414,46.744843,69.444115,913.974182,95.8806,70.169998,125.675812,168.76268,12.095,95.621788
7/28/2017,72.60038,52.033447,7.359475,207.644516,39.82716,172.800842,70.030876,76.469292,26.371166,71.193443,93.213402,7.799274,234.641357,54.15646,62.611324,78.89328,424.210724,23.816307,266.577728,102.502243,72.468834,61.839054,13.428745,114.948586,66.791,13.695869,12.61436,19.417065,82.644699,47.149975,50.689999,92.443672,45.959812,73.541306,91.154091,17.849377,111.401001,5.869928,60.258991,19.562887,94.822166,20.05238,34.882599,62.402729,1247.165405,3.81338,13.938225,38.673336,1.673562,17.91754,61.23085,106.112808,24.063135,120.100464,32.686203,30.283401,60.139854,79.725311,19.238909,18.90889,14.56251,113.990166,34.240543,126.087036,61.826855,53.75,21.677399,209.381332,467.22644,78.187286,58.053917,94.250122,29.98667,9.142832,34.544998,95.705315,148.617477,46.385376,69.046051,888.003357,95.647949,68.68,124.990936,168.810532,11.595,95.439445
7/31/2017,72.760498,51.692616,7.555489,207.206146,39.799366,171.868378,70.030876,75.653893,26.303623,69.442619,93.213402,7.96944,235.669434,54.314926,62.109299,78.666908,423.518036,23.641081,268.440674,101.233162,72.863258,61.294987,13.330316,114.31485,66.182541,13.608792,12.58199,19.162479,82.475548,46.814903,50.759998,91.553482,45.455719,72.814697,90.641769,17.713009,110.964325,5.815962,57.558475,19.591698,94.330818,19.693523,34.786621,61.745762,1242.944824,3.843778,14.1242,38.389763,1.657327,18.282127,63.016148,107.452866,23.488932,120.667862,32.436153,30.010891,59.851631,80.225189,18.746979,18.697222,14.4961,115.961464,33.949806,126.530312,61.81023,53.43,21.536732,208.634964,468.072235,77.815514,57.213406,94.132675,29.442972,9.125287,34.299999,96.032356,148.518707,46.21796,68.78067,898.991028,94.290833,68.949997,124.452812,168.379761,11.435,95.074776
8/1/2017,72.760498,51.692616,7.617858,210.323486,40.248688,172.653595,70.030876,74.688538,26.197479,70.849182,92.781418,7.818182,241.005508,54.15646,63.264912,79.464111,427.377197,23.792629,268.531555,101.62365,72.584274,61.333851,13.367813,113.924866,66.741127,13.604224,12.697592,19.705923,83.778999,47.34346,51.07,92.130646,46.03252,73.187561,91.952141,17.844505,111.25544,5.858567,58.465218,19.995056,94.680428,19.683825,35.372074,61.591179,1241.177979,3.896728,14.06547,38.903126,1.651915,18.325302,63.932919,106.758026,23.119104,121.755394,32.700359,30.189262,60.259125,80.715263,18.897966,18.84774,14.538792,117.932762,34.278675,127.219841,62.059132,53.98,21.842319,209.630112,463.694031,78.091965,57.242725,94.436073,29.242146,9.249076,34.325001,96.775642,150.543716,46.685749,69.140831,908.530273,95.168457,69.769997,126.262863,166.561005,11.915,95.640984
8/2/2017,72.760498,50.679596,7.582219,209.495453,40.429337,171.72113,65.336815,75.39994,26.226429,69.845901,91.418259,7.818182,241.397156,54.22171,63.047047,78.056709,428.317261,23.963116,271.074738,101.233162,71.843521,61.644745,13.344377,114.217361,67.219917,13.563017,12.618983,19.598213,83.410851,45.446327,50.57,91.651306,45.882263,72.556549,90.425018,17.625345,111.303955,5.883183,58.258247,20.086292,93.357559,19.688673,35.223312,60.924549,1227.387817,3.878097,14.197611,39.411602,1.642444,18.243748,64.232071,106.708389,22.914726,121.849968,32.572975,29.956388,60.716309,80.058563,19.146368,18.678408,14.633662,115.961464,34.488388,126.579567,61.81023,52.560001,21.779263,210.17746,462.499969,78.215889,56.519497,94.798195,28.943357,9.259797,34.145,96.656715,150.247391,46.208107,69.557854,895.794556,95.464279,69.510002,126.507462,166.896042,11.855,95.362679
8/3/2017,72.760498,50.187279,7.582218,213.34343,40.364483,171.868378,65.336815,75.776848,26.129938,70.111473,92.435822,7.818182,246.684296,54.212391,63.672215,78.342125,436.085052,23.873137,273.073456,101.770088,72.690094,62.839748,13.405311,114.363609,67.199966,13.576721,12.623608,19.696131,83.520302,45.989037,50.630001,92.071945,46.192474,72.154999,90.198418,17.513329,112.565468,6.018569,58.258247,20.119905,93.622139,19.751717,35.645607,61.494568,1229.301636,3.875155,14.359113,39.60717,1.639739,18.229357,64.994446,108.246979,22.695749,122.039093,32.511642,30.189262,60.11998,80.499626,19.117144,19.134666,14.662123,115.271507,34.793427,126.087036,61.959568,53.299999,21.74531,211.471161,461.057159,78.644859,56.490173,93.525864,28.992338,9.221784,34.540001,96.478325,151.53154,46.296741,69.851662,902.936584,96.105247,69.389999,127.485863,167.996872,12.115,100.47773
8/4/2017,72.760498,51.171902,7.672376,216.168518,40.688736,173.291611,65.336815,76.898155,26.303623,72.118034,92.637413,7.818182,248.985184,53.718365,64.524719,80.477829,436.035553,24.124132,276.934174,103.429642,74.123505,65.142319,13.550612,116.84977,68.626358,13.718804,12.803945,19.838112,83.719299,47.031994,51.700001,93.001282,46.77412,72.346214,90.740295,17.625345,113.244743,6.183306,59.115707,20.326387,94.633194,20.07663,36.149487,61.262695,1252.121826,3.932027,14.251446,39.695175,1.64515,18.286924,65.476959,107.998825,22.715212,122.370071,32.629589,30.62528,60.855453,81.352356,19.453215,19.261667,14.756992,116.355728,34.869686,126.333298,62.158688,54.369999,21.982988,214.108337,462.89801,79.083366,57.467514,94.524162,29.193163,9.316331,35.134998,97.281082,151.976074,46.779308,70.69519,908.979797,97.160378,70.669998,129.540497,168.092606,12.285,97.982582
8/7/2017,72.760498,51.171902,7.654344,216.753036,40.614624,172.800842,65.336815,76.964104,26.747482,71.242622,92.637413,8.149059,250.894409,52.655739,64.932022,80.458153,440.290558,24.16202,279.114716,102.892731,74.412102,65.63781,13.602172,116.069794,68.9655,13.975373,12.739208,19.568838,83.440704,47.447285,52.02,92.932808,46.924377,72.623474,90.178711,17.610735,113.875496,6.262834,58.869312,20.441631,94.293022,19.931145,36.173477,61.417274,1274.206055,3.90163,14.359113,39.592503,1.664091,18.229357,65.515556,108.346245,22.603292,122.27552,32.280457,30.521229,60.825638,81.469978,19.302227,19.13937,14.68584,115.468643,34.822021,126.234787,61.926414,54.419998,21.871424,214.058578,463.544769,79.102432,57.144993,94.436073,29.060913,9.287089,35.400002,97.618034,152.2724,46.744843,70.922668,894.196411,96.953293,71.099998,129.393753,169.432739,12.615,96.639038
