date, SBER, ROSN, LKOH, GAZP, NVTK, GMKN, TATN, SIBN, SNGS, NLMK, CHMF, PLZL, ALRS, YNDX, MAGN, MTSS, VTBR, RUAL, MGNT, IRAO, MFON, UNAC, POLY, BANE, PHOR, URKA, PIKK, HYDR, FEES, MOEX, RTKM, RSTI, VSMO, AKRN, KZOS, UPRO, MGTS, CBOM, NMTP, NKNC, AGRO, AFLT, LNTA, RASP, ROSB, AFKS, MSNG, RGSS, MVID, IRGZ, TRCN, LSRG, QIWI, CHEP, UWGN, SFIN, LSNG, ALNU, IRKT, TRMK, GCHE, MRKK, MTLR, MFGS, AVAN, APTK, PRTK, KMAZ, ENRU, OGKB, TGKA, MSRS, UCSS, MRKP, OPIN, UTAR, DVEC, KAZT
7/5/2017,140.625809,308.637909,2628.989014,101.459496,633.305664,7176.628418,315.800476,162.542618,24.940756,99.941536,655.674072,3430.94458,72.908363,1558.5,30.678991,194.793961,0.05514,30.04563,8413.500977,3.673235,537.673645,0.623,679.485901,2134.657959,2186.324951,124.900002,283.533234,0.694203,0.148038,100.597183,57.675083,0.792869,13349.2666,2683.18457,61.27808,2.138695,1079.157104,4.54029,6.232255,44.799999,683.364319,171.151825,358,64.800003,50.900002,10.998624,2.16914,0.415,394.299988,17.030001,2763.266846,756.105896,1471.702759,100.775612,794.5,743.160034,4.473691,121337.7344,9.80056,72.802055,1173.801392,16.75,148.300003,500,424.287476,9.14,92.092834,49.533318,0.896878,0.439378,0.011985,0.756395,1068.367676,0.167236,824,8.11,0.468,75.195717
7/6/2017,141.938034,306.091095,2658.828613,101.442963,628.252441,7224.253418,320.342896,165.202881,24.968775,100.581596,647.234009,3459.304199,73.304825,1564.5,30.652697,194.793961,0.055028,30.17557,8445.628906,3.637427,537.579346,0.6245,673.490356,2123.368164,2212.632324,125,281.282959,0.747928,0.146692,101.906075,58.565887,0.78407,13383.98438,2709.210449,59.171646,2.145766,1064.179199,4.53829,6.258965,45.299999,707.342041,180.369308,353.5,64.449997,52,10.889683,2.176622,0.415,394.200012,17.18,2860.958008,767.458862,1438.709351,99.867722,792.5,735.009277,4.644629,125505.8203,9.941448,72.598213,1151.670776,16.85,145.350006,500,424.287476,9.16,92.663658,48.905087,0.904085,0.436596,0.01235,0.763089,1068.367676,0.171306,843,7.75,0.459,82.218979
7/7/2017,143.646759,299.771149,2650.476318,101.707558,622.907654,7250.230957,318.7453,166.000946,24.655905,100.182602,643.536438,3507.638428,75.57032,1581,30.372202,196.637024,0.054864,30.325497,8549.362305,3.6292,534.75,0.626,667.994568,2149.421631,2235.181396,125,276.782471,0.753817,0.147533,101.812584,58.340374,0.784852,13453.42285,2728.520264,58.884403,2.121021,1097.879395,4.50029,6.250062,45.700001,727.323425,178.483917,353.5,64.120003,51.599998,10.806889,2.163997,0.413,397.799988,17.190001,2884.217773,789.25647,1452.706543,97.779579,790,733.570923,4.605558,127821.4297,9.826977,72.763229,1140.163086,16.5,142.050003,500,424.287476,9.06,93.044205,48.808437,0.913694,0.428732,0.012407,0.78317,1068.367676,0.169713,840,7.89,0.464,80.627037
7/10/2017,146.327866,302.318024,2653.260498,102.741173,620.575317,7373.189453,315.636444,165.557571,24.487797,100.2491,644.259888,3507.612061,75.732132,1596,30.459856,197.997375,0.054967,30.125591,8592.507813,3.638878,546.299988,0.6345,672.990784,2160.71167,2237.999756,125,276.59491,0.771124,0.150814,104.374252,57.594414,0.85055,13453.42285,2746.681152,60.32061,2.12809,1151.051025,4.52629,6.276772,45.900002,727.323425,182.2547,360,67.309998,53.900002,10.880968,2.200936,0.413,392,17.059999,2890.651123,785.623535,1399.717285,98.051949,793.5,751.790344,4.678817,123190.2188,9.941448,73.005898,1159.637817,16.65,144.100006,493,424.287476,9.2,93.139343,50.192379,0.921702,0.449832,0.012549,0.793689,1068.367676,0.172279,850,7.87,0.48,80.627037
7/11/2017,148.130997,301.469055,2668.109131,103.179428,620.478149,7438.998047,316.974945,166.355667,24.655905,102.136047,661.541931,3554.146484,76.023415,1612,30.985777,200.05983,0.055028,29.895702,8601.685547,3.590489,548.799988,0.63,679.485901,2171.133057,2222.967529,127.699997,274.157135,0.780162,0.151697,104.028328,56.926529,0.833148,13444.74316,2777.815186,61.182335,2.133393,1058.93689,4.54129,6.294578,46,715.334595,182.003311,365,68.440002,53.700001,10.911471,2.251436,0.413,395.200012,17.07,2838.694824,770.637634,1398.717529,90.698051,788.5,745.557373,4.693469,128747.6719,9.932643,71.782822,1156.982178,16.549999,146.300003,493,424.287476,9.19,94.756668,50.555954,0.928909,0.456546,0.012492,0.779345,1085.61084,0.168032,825,7.9,0.479,80.627037
7/12/2017,151.850571,302.365143,2704.766602,103.253845,621.255554,7446.791504,322.976807,169.060272,24.987453,102.975601,678.341736,3539.352295,76.136681,1632,31.564295,201.81514,0.05514,30.095608,8574.141602,3.701301,553.700012,0.6475,672.49115,2181.554443,2220.148682,128.850006,275.657318,0.771124,0.151403,107.188362,57.420933,0.851332,13453.42285,2836.623291,61.756817,2.148417,1147.704712,4.54829,6.334642,46,717.332764,188.539352,363,68.730003,52.099998,11.232945,2.361319,0.415,398.5,17.08,2871.757813,778.811768,1435.709961,91.424362,791,740.762817,4.839987,125042.7031,9.950254,70.996567,1102.098633,16.200001,148.600006,493,424.287476,8.75,94.756668,50.506824,0.943323,0.459424,0.012768,0.791776,1085.61084,0.168209,845,8,0.476,80.627037
7/13/2017,150.99147,299.959808,2699.198486,103.816139,615.619324,7356.736816,326.258362,165.202881,25.262964,102.967293,670.705444,3563.830811,77.544533,1898.5,31.11726,204.886902,0.05489,30.625353,8762.336914,3.67759,557.299988,0.646,681.983948,2114.683594,2218.269531,131.800003,273.782104,0.761605,0.152202,106.702194,57.360222,0.873818,13444.74316,2802.030029,60.799343,2.159022,1153.981201,4.55329,6.388062,45.900002,738.313232,192.154846,362,69.260002,51.599998,11.181696,2.372073,0.415,403,17.110001,2815.078369,782.444702,1384.720337,91.424362,790,742.680603,4.898594,120874.6094,10.478586,74.063957,1079.968018,16,147.949997,493,424.287476,9.19,95.042084,50.654213,0.940921,0.458465,0.013024,0.79847,1090.479004,0.167678,855,8.05,0.471,82.406265
7/14/2017,152.369781,299.959808,2712.654785,103.361336,607.553589,7342.882324,326.431091,168.439529,24.90807,103.233292,671.187744,3581.364502,77.754898,1867,30.10924,207.475952,0.054967,31.015167,8922.987305,3.696462,554.5,0.6415,690.977173,2158.106201,2219.218018,132.199997,279.782806,0.754202,0.151403,104.131172,57.43829,0.849572,13600.97656,2802.030029,60.32061,2.157254,1024.86438,4.55428,6.38361,46.799999,734.316956,193.335953,363,68.5,51.599998,11.097833,2.365527,0.423,402,17.27,2833.97168,781.990601,1362.724731,87.157288,792.5,740.283325,4.835103,122263.9766,10.430956,75.277328,1076.427246,15.85,141.5,499,424.287476,9.36,95.422638,52.619461,0.946526,0.440241,0.012787,0.808033,1090.479004,0.169271,855,8.16,0.46,82.312622
7/17/2017,152.917328,297.978943,2672.749268,103.477112,607.359253,7440.730469,325.826599,169.281937,25.653305,103.075348,671.187744,3595.094238,78.321274,1866,31.581825,206.071747,0.055028,32.184608,8829.347656,3.726947,557.299988,0.647,702.468506,2121.631104,2212.582031,131.5,281.189209,0.758336,0.148753,104.710831,58.218933,0.826402,13687.77246,2788.192627,62.42704,2.156371,1031.140991,4.55928,6.281223,48.099998,717.332764,190.065216,369,69.989998,51.599998,10.818291,2.323912,0.43,409.899994,17.1,2829.248291,780.628235,1349.727417,88.609909,790,741.72168,4.654397,120874.6094,10.526217,75.374397,1079.968018,16,143.350006,495,424.287476,9.5,95.232353,53.061642,0.93051,0.447818,0.01273,0.803251,1090.479004,0.168032,852,8.14,0.48,81.938049
7/18/2017,152.653,297.224365,2635.627686,110.007103,599.585022,7424.27832,321.033752,170.03569,25.809668,104.962296,672.232727,3589.748047,77.673988,1867,31.156704,204.316437,0.054709,31.5749,8812.831055,3.694526,555.900024,0.6365,709.463196,2120.762695,2229.645264,131.550003,276.969971,0.758625,0.155463,103.775909,57.898003,0.840895,13705.13281,2871.21582,64.15049,2.169627,938.78656,4.55428,6.330191,48.200001,722.328125,189.610947,367,70.900002,51.299999,10.62727,2.371138,0.435,415.399994,17.15,2810.355225,781.990601,1264.744507,88.609909,789.5,740.283325,4.747192,121337.7344,10.430956,75.481171,1075.541992,16.700001,145.100006,491,342.167328,9.27,94.946953,52.373806,0.935315,0.45271,0.012663,0.792733,1090.479004,0.170244,865,8.2,0.468,81.469826
7/19/2017,155.145294,300.431427,2687.597656,113.464317,607.164917,7527.319824,333.771484,172.474274,26.317848,105.361305,691.283203,3586.555176,79.69902,1849,31.45035,202.736664,0.055226,32.084652,8748.563477,3.697913,559.400024,0.64,692.476013,2108.604492,2233.4375,131.5,278.657684,0.770163,0.158871,106.459122,58.019436,0.850054,13696.45215,2827.974854,65.778183,2.184651,998.861755,4.55428,6.334642,47.900002,727.323425,193.245087,367.5,71.5,51.299999,10.52943,2.374879,0.426,410,17.139999,2777.292236,752.01886,1222.753052,92.150673,790,748.913513,4.805799,122263.9766,10.497639,76.878967,1104.754272,17.1,145.100006,491,342.167328,9.21,95.612907,52.275543,0.944124,0.454628,0.012749,0.79082,1090.479004,0.170598,855,8.06,0.477,78.847809
7/20/2017,154.758224,299.818329,2687.597656,113.9272,609.885803,7282.269043,333.944183,175.577942,26.093077,102.950676,681.63739,3557.819092,78.14679,1845,30.766645,204.71138,0.055915,31.754814,8724.699219,3.629684,557,0.6445,694.974121,2160.71167,2250.500977,131.550003,277.438782,0.775932,0.157535,104.897804,58.192909,0.837842,14078.35547,2852.189697,67.597382,2.161673,977.342285,4.55928,6.330191,50,724.326233,195.062149,362.5,71.720001,51.299999,10.352386,2.375814,0.432,410.399994,17.09,2829.248291,723.863525,1200.757446,92.150673,789.5,743.160034,4.937665,122727.0938,10.46906,76.296555,1113.606323,17.4,145.100006,490,342.167328,9.1,97.135101,51.636837,0.965745,0.454724,0.01292,0.795601,1090.479004,0.174757,855,8.11,0.484,78.847809
7/21/2017,153.030624,299.393829,2637.483887,112.3685,599.68219,7263.219238,332.5625,174.824173,25.863419,103.09198,659.130493,3543.213623,76.594566,1858,30.214422,202.341736,0.054907,30.915215,8633.814453,3.679525,552.099976,0.6395,690.977173,2117.289063,2265.668701,131.449997,276.126129,0.773047,0.155186,102.747498,57.429611,0.824644,14017.59766,2818.46167,67.788879,2.170511,928.026855,4.53729,6.499352,48.900002,725.325256,189.429245,358,70.470001,51.900002,10.454885,2.36693,0.432,417.5,17.09,2833.97168,717.051758,1192.759033,91.696732,787.5,751.310852,4.825335,122727.0938,10.411904,75.714134,1104.754272,16.950001,144.949997,498,342.167328,9.13,96.469147,50.555954,1.000979,0.45012,0.012863,0.805164,1090.479004,0.174314,879,7.85,0.471,82.406265
7/24/2017,152.303711,295.526428,2623.099121,112.576324,606.678955,7433.802734,333.987366,171.631866,26.308075,103.615677,672.875732,3585.159668,76.095001,1916,29.72356,205.89621,0.054709,31.19508,8810.991211,3.711462,554.5,0.635,690.977173,2144.210938,2284.628174,131.5,275.657318,0.770643,0.153574,102.840988,57.386246,0.818932,14060.99609,2818.46167,68.554848,2.170511,959.409424,4.54429,6.499352,49.299999,737.314148,185.885971,350,70.160004,51,10.371023,2.356643,0.435,427,17.1,2843.418213,706.607056,1222.753052,91.696732,788,753.228699,4.796031,122727.0938,10.42143,75.714134,1091.475952,17.700001,144.199997,498,368.56311,9.03,95.042084,51.047264,1.005784,0.455587,0.01273,0.796558,1090.479004,0.182366,889,7.99,0.48,79.596962
7/25/2017,151.255814,296.328217,2630.987793,111.84893,596.669739,7511.733887,328.330994,172.296921,25.88785,102.460236,675.769531,3563.292725,75.202911,1906,29.960228,207.475952,0.054709,31.355005,8757.743164,3.624362,561.5,0.6295,707.964294,2050.417969,2272.304688,129.550003,263.655914,0.759202,0.153989,102.775543,57.273483,0.837251,14312.70508,2802.030029,68.459106,2.141347,1002.448303,4.52129,6.543868,48,737.314148,185.840546,347.5,69.599998,52.400002,10.259207,2.365995,0.43,431.200012,17.1,2796.185303,710.23999,1220.753418,92.604614,784.5,737.406616,4.752076,122263.9766,10.383326,75.811203,1088.82019,18.700001,143.449997,498,368.56311,9.04,94.946953,50.015511,0.999378,0.459711,0.012654,0.815683,1090.479004,0.200948,880,8.09,0.471,77.630447
7/26/2017,152.511398,292.413666,2629.131348,112.415733,595.212036,7486.623047,336.621277,175.09021,25.819441,105.569122,676.814514,3554.169922,76.523193,1899.5,30.091707,208.22197,0.054795,31.774805,8950.532227,3.691139,560.099976,0.6245,709.463196,2018.2854,2279.888184,128.850006,269.844116,0.766413,0.154081,102.738144,57.186745,0.859017,14104.39453,2831.434082,68.554848,2.147533,1003.344971,4.52929,6.704126,50.5,728.32251,188.974976,352,73.599998,52.400002,10.254547,2.481489,0.435,431.700012,17.200001,2786.73877,694.799988,1164.764771,92.604614,785,737.885986,4.805799,122727.0938,10.478586,74.355164,1103.869019,19.1,143.699997,498,368.56311,9,95.137222,50.506824,1.008186,0.486279,0.012986,0.839589,1090.479004,0.210593,876,8.16,0.482,78.098663
7/27/2017,156.712418,292.413666,2646.300049,112.113441,598.516113,7676.256836,335.153198,175.666626,25.702168,104.155983,676.010681,3560.610596,76.630249,1888.5,29.732321,208.704681,0.054631,32.474472,8993.676758,3.69501,568,0.626,715.958252,2020.022339,2264.720703,129.899994,272.375671,0.765067,0.158411,102.569862,57.637783,0.85291,13965.51953,2830.569336,67.118645,2.166976,974.652344,4.54829,6.784255,50.5,728.32251,188.747849,350,74.370003,53.400002,10.398977,2.470267,0.435,407.100006,17.24,2895.374268,688.896484,1145.768555,90.788841,782,743.160034,4.796031,125042.7031,10.430956,74.1222,1105.639404,18.799999,144.449997,498,368.56311,9.1,93.995575,51.096394,1.041018,0.484361,0.012958,0.831939,1090.479004,0.209531,870,8.11,0.48,78.098663
7/28/2017,156.145981,288.546234,2592.937988,110.431931,587.826599,7646.81543,327.294678,175.178894,25.555578,102.717918,659.53241,3546.871826,74.034279,1754.5,29.478127,207.958664,0.052469,31.934729,8886.266602,3.609845,564.400024,0.618,707.964294,2008.732178,2235.333252,129.949997,269.281586,0.755356,0.156614,101.812584,57.334198,0.832228,13965.51953,2784.733643,66.831406,2.147533,943.269775,4.49329,6.713029,49.799999,719.330872,184.750305,356,73.980003,51.099998,10.347728,2.428651,0.434,407.5,17.15,2900.097656,661.649414,1075.782715,90.788841,783.5,741.242188,4.678817,123190.2188,10.411904,76.199486,1102.098633,18.75,137.699997,500,368.56311,8.93,94.756668,50.850739,1.008987,0.455779,0.01235,0.823333,1090.479004,0.219441,879,8.01,0.472,78.66053
7/31/2017,155.324661,293.639893,2596.186279,109.676186,590.547546,7732.540527,336.880371,176.99675,26.014894,103.906616,670.142761,3566.713623,74.623055,1743,29.627136,207.30043,0.051426,32.184608,8743.980469,3.658234,567.900024,0.628,731.446533,1967.046509,2260.928711,130.399994,274.157135,0.737087,0.15385,100.082985,56.510185,0.851335,14104.39453,2875.540039,68.746346,2.164325,943.269775,4.41831,6.779803,50.200001,728.32251,183.251221,362,73.580002,50.900002,11.181696,2.441277,0.435,407.100006,17.219999,2871.757813,658.470581,1088.780029,90.788841,787,748.434143,4.659281,122727.0938,10.392852,75.617065,1102.098633,18.5,143.350006,490,368.56311,9.02,95.993454,50.75248,0.981761,0.470933,0.012407,0.817595,1090.479004,0.238377,855,8.08,0.447,78.66053
8/1/2017,157.005081,298.167603,2658.364746,111.461617,595.795105,7840.77832,336.621277,179.47966,26.943298,104.67968,676.412537,3574.239746,75.809532,1748,30.10924,207.739258,0.051736,33.43401,8603.525391,3.609845,565.099976,0.6155,724.451843,2004.390015,2227.749268,131,273.313293,0.730741,0.154772,102.093048,56.753056,0.861774,14017.59766,2870.351074,68.746346,2.182884,1013.208069,4.50429,6.735288,50.799999,729.321594,187.521317,359,74,51,11.088515,2.475878,0.436,409,17.290001,2800.908691,665.736511,1149.767822,90.788841,785,748.913513,4.644629,122727.0938,10.164228,76.345093,1102.098633,18.75,142.800003,489,368.56311,9.15,96.564278,50.949001,0.995374,0.466425,0.012625,0.822376,1090.479004,0.237846,880,7.99,0.447,78.66053
8/2/2017,160.394211,303.73288,2726.575439,112.500748,603.86084,7916.112305,338.521149,180.455093,26.933527,106.400368,684.852661,3596.134033,75.82737,1719,30.201275,210.723267,0.053167,33.673893,8693.486328,3.72114,569.400024,0.622,729.348206,1964.441284,2270.408447,131.800003,276.59491,0.738145,0.154956,103.523483,56.909184,0.857835,14043.63672,2865.162354,68.363358,2.143114,1017.691284,4.52829,6.699675,50.900002,739.312317,186.749084,361,74.910004,52.5,11.242264,2.445017,0.43,406.899994,17.18,2786.73877,670.73175,1135.77063,92.150673,785.5,746.516296,4.737424,123190.2188,10.259489,76.422745,1102.098633,18.950001,143.75,488,368.56311,9.06,95.803177,51.587708,1.007386,0.472564,0.012341,0.820464,1090.479004,0.234484,860,8,0.45,78.941452
8/3/2017,160.488617,299.016541,2719.150879,112.963646,600.459656,7875.414551,339.039276,180.144714,26.992165,107.480995,681.074707,3576.976563,74.944206,1744,30.12677,213.531738,0.053296,36.382603,8654.93457,3.701785,565.799988,0.628,735.543457,1962.704346,2259.980713,130.800003,275.938599,0.737856,0.155647,102.298737,57.507683,0.86079,14052.31738,2859.108398,68.363358,2.148417,1026.657715,4.53729,6.68632,51.400002,730.320618,185.613419,361,75.400002,52.5,11.20965,2.453434,0.435,405.200012,17.200001,2815.078369,690.25885,1111.775391,91.696732,784.5,761.379517,4.747192,122727.0938,10.478586,76.820724,1106.524536,19.049999,144.100006,497,368.56311,9.09,96.849693,51.194656,1.005784,0.47477,0.012464,0.819508,1090.479004,0.238908,880,8,0.456,77.255867
8/4/2017,160.233719,298.073273,2694.093994,112.840828,591.810791,7878.87793,330.705811,180.011703,26.454664,107.023811,679.467102,3607.081299,74.266212,1770.5,30.985777,211.557037,0.0524,35.403065,8556.700195,3.713882,572.700012,0.641,703.467773,1927.966064,2253.345215,131.300003,274.719696,0.736991,0.156614,102.102402,57.420933,0.866994,14008.91895,2858.243652,68.746346,2.131626,1026.657715,4.51829,6.579481,50.799999,723.327209,186.658218,360,74.919998,52.5,11.027947,2.472605,0.438,406.200012,17.219999,2796.185303,683.901184,1152.767212,91.696732,785,741.72168,4.78138,122727.0938,10.478586,76.68483,1106.524536,19,145.699997,497,305.995331,9.21,95.612907,52.422935,1.008987,0.47477,0.012255,0.815683,1090.479004,0.2382,890,8,0.45,78.66053
8/7/2017,163.122513,298.309113,2707.550781,112.888069,596.766846,8026.948242,334.203247,182.671982,26.581711,110.963951,685.8172,3608.905762,73.195717,1795.5,31.555529,212.039749,0.053511,37.671982,8630.144531,3.754045,577.799988,0.6325,707.464661,1907.991699,2256.188965,131.199997,271.90686,0.74026,0.156706,103.542183,57.264805,0.865812,13835.32617,2863.432617,68.554848,2.169627,1035.624146,4.53229,6.517159,51,720.330017,186.612793,360,75.860001,52.5,10.808973,2.478216,0.438,405.399994,17.200001,2852.864746,699.341187,1189.759644,91.696732,785.5,742.680603,4.796031,124116.4609,10.459534,76.636292,1107.40979,18.200001,150.5,497,360.742126,9.17,96.754547,53.012512,1.005784,0.47477,0.012426,0.817595,1090.479004,0.233156,895,8.06,0.448,79.409676
8/8/2017,165.916916,297.130005,2759.984619,113.04866,607.067749,7966.334961,346.293335,184.090805,26.874891,110.880821,692.64978,3604.344238,73.499023,1792.5,32.221703,213.751144,0.053468,40.00087,8718.276367,3.763723,584,0.632,703.667542,1871.516724,2284.628174,131.600006,273.782104,0.743337,0.160299,107.468834,56.518864,0.896541,13930.80176,2864.297119,67.118645,2.067995,1031.140991,4.50729,6.579481,50,719.330872,190.837479,359,78.400002,53,10.622611,2.449225,0.433,405.299988,17.190001,2838.694824,709.331787,1203.756836,91.696732,781,741.242188,4.820451,122263.9766,10.650054,74.840508,1109.18042,18.35,154.600006,499,362.697357,9.08,97.039963,53.110771,1.004983,0.466809,0.012417,0.82142,1090.479004,0.235722,880,7.97,0.455,78.379593
8/9/2017,163.698395,291.706207,2727.503662,112.113441,597.641479,8026.08252,336.707642,182.671982,26.54262,111.886642,689.354004,3675.500488,74.328667,1835.5,32.484665,212.390793,0.053408,40.290733,8635.652344,3.669364,582.900024,0.628,731.246704,1858.489868,2294.10791,130.850006,272.469452,0.770355,0.158411,107.515579,56.336704,0.879502,13852.68555,2850.460205,68.842094,2.006132,1049.073853,4.4543,6.441482,50.900002,722.328125,189.792664,355,78.120003,54.200001,10.697156,2.534326,0.438,405,17.24,2857.588135,708.423523,1192.759033,95.782227,800,742.201172,4.791148,123653.3359,10.507164,75.209381,1104.754272,18.200001,155.699997,500,362.697357,9.14,98.276749,51.587708,1.006585,0.47429,0.012435,0.816639,1090.479004,0.237138,937,7.99,0.449,79.035095
8/10/2017,162.565536,287.697296,2692.702148,111.518295,596.669739,7949.016602,335.196381,183.691772,26.43512,111.155136,683.405823,3834.234375,73.026215,1786,31.656338,211.162094,0.052279,40.430664,8567.717773,3.639362,583,0.626,733.445007,1848.068481,2296.003906,131.100006,271.90686,0.764874,0.155186,105.187637,56.310684,0.857835,13644.37402,2837.487793,68.746346,2.023807,1044.590576,4.50129,6.508255,51.299999,720.330017,187.021637,353.5,79.419998,51.799999,10.622611,2.548822,0.433,406,17.200001,2914.267578,699.795288,1133.770996,95.782227,791.5,743.639526,4.698352,125042.7031,10.650054,76.160652,1121.573364,17.85,150.300003,490,344.122559,9.11,97.515648,52.914246,1.006585,0.463932,0.012435,0.814726,1090.479004,0.237669,937,8.07,0.446,77.911369
8/11/2017,162.423935,286.706879,2654.188477,110.460266,596.183777,7793.153809,327.683289,182.671982,25.726601,110.806015,665.561035,3922.723633,71.545349,1731.5,31.682632,211.776443,0.051693,39.461128,8590.667969,3.673719,578.200012,0.621,736.442749,1834.173218,2297.899658,131.5,275.188507,0.783624,0.15643,104.636032,55.451973,0.876548,13583.61719,2828.8396,67.98037,2.032645,1004.241638,4.49829,6.499352,50.799999,716.333679,184.341461,353,78.870003,53.099998,10.771701,2.523572,0.43,405.100006,17.219999,2904.820801,706.152954,1084.780884,90.788841,800,743.160034,4.698352,124116.4609,10.507164,74.617256,1110.065552,17.6,146.800003,500,344.122559,8.97,96.088593,51.882492,1.004983,0.455779,0.012322,0.809945,1090.479004,0.248464,877,8.24,0.456,80.439751
8/14/2017,162.858185,287.697296,2675.997559,110.904259,587.437866,7836.449219,325.567535,182.272949,25.619101,109.476006,674.242249,3931.846191,71.875427,1765.5,32.046398,214.01445,0.052124,39.041328,8601.685547,3.735657,576.400024,0.6365,726.550232,1867.174438,2302.639893,132.800003,276.407379,0.801796,0.156061,106.814392,55.729538,0.889844,13670.41211,2859.108398,67.98037,2.055622,1004.241638,4.50929,6.485997,51.5,704.344849,186.476517,355.5,79.68,54.900002,11.01397,2.573604,0.43,406.799988,17.200001,2975.670166,716.143555,1085.78064,90.788841,784.5,740.283325,4.815567,125042.7031,10.3738,75.403519,1114.491577,17.9,148.949997,500,343.144928,9.06,97.039963,51.391182,1.004983,0.460287,0.012417,0.823333,1090.479004,0.261648,975,8.54,0.455,80.814331
8/15/2017,162.688263,287.602997,2667.180908,111.083748,586.854858,7723.015625,325.869751,181.430527,25.931826,107.996376,675.447998,3933.670654,71.679161,1798,31.678244,213.970566,0.052572,38.301682,8592.507813,3.724527,578.200012,0.63,703.567566,1841.989258,2291.263916,135.850006,275.563538,0.800162,0.158088,107.10421,56.2066,0.914564,13713.81152,2879.864014,68.650597,2.044133,1008.724854,4.50129,6.401417,51.099998,709.34021,187.930176,353,79.720001,54.400002,10.967381,2.579215,0.43,407.899994,17.209999,2956.7771,717.50592,1079.78186,90.788841,786.5,753.228699,4.849755,122263.9766,10.307118,75.044357,1119.802979,19,152.199997,500,343.144928,9.07,96.564278,51.391182,1.003382,0.467097,0.012407,0.838633,1090.479004,0.260941,945,8.46,0.469,80.814331
8/16/2017,163.367981,284.914673,2641.660156,110.290222,582.093079,7555.029297,327.510529,182.938019,25.716827,109.284813,678.743652,3931.846191,70.929817,1818,32.230469,213.970566,0.052012,39.840946,8693.486328,3.737109,570.5,0.626,697.772095,1837.647095,2272.304688,135.300003,273.969635,0.793335,0.159194,106.580658,56.622944,0.907276,13679.09277,2878.999512,68.842094,2.028226,1008.724854,4.42331,6.281223,51.099998,700.348572,190.519485,356,79.760002,55.799999,10.906813,2.562849,0.433,405.5,17.209999,3117.368896,717.960022,1058.786133,90.788841,787,745.557373,4.879058,122727.0938,10.450008,73.860107,1137.507324,19.65,151.100006,500,343.144928,8.97,96.564278,52.275543,1.003382,0.477551,0.012445,0.833852,1090.479004,0.261029,968,8.5,0.47,78.66053
8/17/2017,163.056442,284.631683,2636.555908,109.789551,578.789063,7592.263184,329.453613,182.494644,25.985577,107.073677,685.254578,3961.950928,71.545349,1832,32.195408,213.487854,0.051693,40.740513,8672.375977,3.705656,561.099976,0.6315,713.1604,1924.492432,2270.408447,136.850006,276.219879,0.804873,0.15795,104.430351,56.900509,0.909246,13583.61719,3038.991943,69.895309,2.012318,1008.724854,4.42431,6.401417,51.700001,694.354065,191.655151,360.5,79.220001,56,10.743746,2.572669,0.42,405.100006,17.25,3155.155029,732.945923,1042.789429,96.236176,788.5,766.174072,4.913246,122727.0938,10.459534,74.879341,1131.310791,19.35,151.050003,505,366.607849,9.05,97.705925,53.159901,1.016194,0.480525,0.012341,0.851064,1090.479004,0.262445,969,8.65,0.462,78.66053
8/18/2017,160.016602,283.028137,2625.419189,109.581726,579.858032,7705.697266,328.978638,185.332245,25.790121,105.976425,683.245056,3950.091553,71.20636,1785,32.25238,214.146088,0.051219,40.160793,8569.557617,3.72114,556.5,0.6295,708.264038,1888.885742,2277.992188,138.600006,276.50116,0.790739,0.155739,102.280045,57.195419,0.915352,13609.65527,3079.638428,68.459106,2.000829,1026.657715,4.4383,6.38361,51.099998,694.354065,193.199661,354.5,78.75,57.599998,10.762383,2.627376,0.38,405.299988,17.290001,3211.834473,741.119995,1048.788208,96.236176,786.5,760.420532,4.913246,125968.9453,10.70721,69.880264,1123.34375,18.5,151,500,344.122559,9.15,97.515648,52.128147,1.016995,0.479661,0.012341,0.841502,1090.479004,0.26156,955,8.81,0.469,81.563469
8/21/2017,160.394211,284.018555,2649.084229,109.506149,588.118103,7797.483887,324.272156,186.396378,25.741259,105.153481,689.354004,3922.723633,69.850395,1769,32.808987,214.979858,0.051047,39.960888,8713.681641,3.724527,562.400024,0.6325,710.062683,1916.67627,2313.067627,143.449997,277.063721,0.796219,0.157167,101.055298,57.091335,0.94352,13609.65527,3052.829102,69.895309,2.004364,981.8255,4.51029,6.347997,51,694.354065,193.56308,354,79.300003,58,10.892835,2.719491,0.405,405.100006,17.27,3117.368896,737.487061,1036.790527,96.236176,786.5,765.215088,4.893711,125505.8203,10.621476,67.987411,1110.065552,19.049999,152.5,493,480.989502,9.1,97.039963,52.521198,1.016995,0.493857,0.01291,0.848195,1090.479004,0.261737,969,8.62,0.463,81.563469
